[00000000000005D3],0.000000,0.001997,0.000000,0.006151,,,0
[00000000000005DB],0.000000,0.007968,0.000000,0.024543,,,0
[00000000000005E6],0.000000,0.014953,0.000000,0.046059,,,0
[00000000000005EF],0.000000,0.007006,0.000000,0.021580,,,0
[0000000000000639],0.000000,0.006989,0.000000,0.021528,,,0
[00000000000006B5],0.000000,0.002022,0.000000,0.006228,,,0
[0000000000000708],0.000000,0.004025,0.000000,0.012398,,,0
[0000000000000745],0.000000,0.005956,0.000000,0.018346,,,0
[0000000000000766],0.000000,0.008030,0.000000,0.024734,,,0
[000000000000077F],0.000000,0.006951,0.000000,0.021411,,,0
[0000000000000786],0.000000,0.001986,0.000000,0.006117,,,0
[000000000000079B],0.000000,0.006983,0.000000,0.021509,,,0
[00000000000007AA],0.000000,0.001997,0.000000,0.006151,,,0
[00000000000007CC],0.000000,0.007023,0.000000,0.021632,,,0
[00000000000007F4],0.000000,0.002006,0.000000,0.006179,,,0
[00000000000007F5],0.000000,0.001997,0.000000,0.006151,,,0
[000000000000082D],0.000000,0.008981,0.000000,0.027663,,,0
[000000000000086D],0.000000,0.007950,0.000000,0.024488,,,0
[00000000000008A9],0.000000,0.001980,0.000000,0.006099,,,0
[0000000000000947],0.000000,0.006980,0.000000,0.021500,,,0
[000000000000095D],0.000000,0.001921,0.000000,0.005917,,,0
[000000000000095F],0.000000,0.001980,0.000000,0.006099,,,0
[000000000000099D],0.000000,0.006018,0.000000,0.018537,,,0
[00000000000009D8],0.000000,0.001934,0.000000,0.005957,,,0
[0000000000000A0F],0.000000,0.002006,0.000000,0.006179,,,0
[0000000000000A3D],0.000000,0.001998,0.000000,0.006154,,,0
[0000000000000A4E],0.000000,0.006985,0.000000,0.021515,,,0
[0000000000000A7D],0.000000,0.001996,0.000000,0.006148,,,0
[0000000000000ADA],0.000000,0.006953,0.000000,0.021417,,,0
[0000000000000AF8],0.000000,0.008960,0.000000,0.027599,,,0
[0000000000000B2D],0.000000,0.002020,0.000000,0.006222,,,0
[0000000000000B31],0.000000,0.001953,0.000000,0.006016,,,0
[0000000000000B32],0.000000,0.005986,0.000000,0.018438,,,0
[0000000000000B39],0.000000,0.001995,0.000000,0.006145,,,0
[0000000000000B42],0.000000,0.002008,0.000000,0.006185,,,0
[0000000000000B8E],0.000000,0.001992,0.000000,0.006136,,,0
[0000000000000BCD],0.000000,0.006984,0.000000,0.021512,,,0
[0000000000000BD0],0.000000,0.001946,0.000000,0.005994,,,0
[0000000000000BD1],0.000000,0.006014,0.000000,0.018524,,,0
[0000000000000CBC],0.000000,0.001937,0.000000,0.005966,,,0
[0000000000000D4B],0.000000,0.007020,0.000000,0.021623,,,0
[0000000000000D90],0.000000,0.093797,0.000000,0.288915,,,0
[0000000000000DCC],0.000000,0.001917,0.000000,0.005905,,,0
[0000000000000E11],0.000000,0.006989,0.000000,0.021528,,,0
[0000000000000E3B],0.000000,0.001931,0.000000,0.005948,,,0
[0000000000000E4F],0.000000,0.004972,0.000000,0.015315,,,0
[0000000000000EB7],0.000000,0.001997,0.000000,0.006151,,,0
[0000000000000EC4],0.000000,0.001965,0.000000,0.006053,,,0
[0000000000000ECF],0.000000,0.001994,0.000000,0.006142,,,0
[0000000000000F69],0.000000,0.006973,0.000000,0.021478,,,0
[0000000000000F7D],0.000000,0.007047,0.000000,0.021706,,,0
[0000000000000F87],0.000000,0.005987,0.000000,0.018441,,,0
[0000000000000FB7],0.000000,0.004988,0.000000,0.015364,,,0
[0000000000000FEE],0.000000,0.005025,0.000000,0.015478,,,0
[0000000000001000],0.000000,0.029959,0.000000,0.092280,,,0
[00000000000013C1],0.000000,0.081776,0.000000,0.251888,,,0
[0000000000001A12],0.000000,0.001962,0.000000,0.006043,,,0
[0000000000002076],0.000000,0.008011,0.000000,0.024676,,,0
[00000000000024B6],0.000000,0.013877,0.000000,0.042744,,,0
[00000000000024CF],0.000000,0.004025,0.000000,0.012398,,,0
[0000000000003070],0.000000,0.009981,0.000000,0.030744,,,0
[000000000000312A],0.000000,0.002937,0.000000,0.009047,,,0
[0000000000004000],0.000000,0.003979,0.000000,0.012256,,,0
[0000000000005198],0.000000,0.104772,0.000000,0.322721,,,0
[0000000000005840],0.000000,0.007030,0.000000,0.021654,,,0
[0000000000008014],0.000000,0.001989,0.000000,0.006127,,,0
[000000000000C07E],0.000000,0.004970,0.000000,0.015309,,,0
[000000000000FFFF],0.000000,0.005942,0.000000,0.018303,,,0
[0000000000050000],0.000000,0.004035,0.000000,0.012429,,,0
[00000000000C12E4],0.000000,0.002000,0.000000,0.006160,,,0
[00000000000C12F4],0.000000,0.002000,0.000000,0.006160,,,0
[00000000000F2D70],0.000000,0.001979,0.000000,0.006096,,,0
[00000000001000A4],0.000000,0.002000,0.000000,0.006160,,,0
[0000000000120011],0.000000,0.001916,0.000000,0.005902,,,0
[000000000017B130],0.000000,0.001963,0.000000,0.006046,,,0
[00000000001805D6],0.000000,0.001947,0.000000,0.005997,,,0
[0000000000310059],0.000000,0.001991,0.000000,0.006133,,,0
[0000000000340059],0.000000,0.001983,0.000000,0.006108,,,0
[0000000000440053],0.000000,0.081776,0.000000,0.251888,,,0
[000000000148803D],0.000000,0.001993,0.000000,0.006139,,,0
[00000000016C0053],0.000000,0.002000,0.000000,0.006160,,,0
[000000000201405F],0.000000,0.001987,0.000000,0.006120,,,0
[0000000002041165],0.000000,0.002021,0.000000,0.006225,,,0
[000000000209416D],0.000000,0.001989,0.000000,0.006127,,,0
[0000000003000003],0.000000,0.002003,0.000000,0.006170,,,0
[0000000007800000],0.000000,0.001952,0.000000,0.006013,,,0
[00000000106D5CFF],0.000000,0.002010,0.000000,0.006191,,,0
[000000003EE8F5C3],0.000000,0.005990,0.000000,0.018451,,,0
[000000003EEF82AC],0.000000,0.001976,0.000000,0.006087,,,0
[0000000040000040],0.000000,0.002046,0.000000,0.006302,,,0
[0000000040000600],0.000000,0.002000,0.000000,0.006160,,,0
[0000000063011706],0.000000,0.032933,0.000000,0.101441,,,0
[000000006E752C20],0.000000,0.005944,0.000000,0.018309,,,0
[00000000703C4026],0.000000,0.001978,0.000000,0.006093,,,0
[00000000705FAFEC],0.000000,0.002959,0.000000,0.009114,,,0
[0000000071FD68BC],0.001948,0.001948,0.006000,0.006000,,,0
[0000000071FD792C],0.001976,0.001976,0.006087,0.006087,,,0
[0000000071FEA870],0.000000,0.001965,0.000000,0.006053,,,0
[00000000721AF5F4],0.000000,0.006987,0.000000,0.021521,,,0
[00000000721AF9B2],0.001987,0.001987,0.006120,0.006120,,,0
[00000000721B014C],0.001965,0.001965,0.006053,0.006053,,,0
[00000000721B01BD],0.000000,0.003943,0.000000,0.012145,,,0
[00000000721B0224],0.005952,0.005952,0.018333,0.018333,,,0
[00000000721B0226],0.002021,0.002021,0.006225,0.006225,,,0
[00000000721B0234],0.001997,0.001997,0.006151,0.006151,,,0
[00000000721B026D],0.001994,0.001994,0.006142,0.006142,,,0
[00000000721B02CB],0.005992,1.907113,0.018457,5.874324,,,0
[00000000721B02DF],0.001977,0.017892,0.006090,0.055111,,,0
[00000000721B02E6],0.008003,0.008003,0.024651,0.024651,,,0
[00000000721B02F4],0.000000,5.421144,0.000000,16.698307,,,0
[00000000721B02FC],0.001977,0.001977,0.006090,0.006090,,,0
[00000000721B0303],0.007963,0.007963,0.024528,0.024528,,,0
[00000000721B0B9D],0.000000,0.001936,0.000000,0.005963,,,0
[00000000721B0E31],0.000000,0.012969,0.000000,0.039947,,,0
[00000000721B13BC],0.000000,0.006987,0.000000,0.021521,,,0
[00000000722592C0],0.000000,0.002013,0.000000,0.006200,,,0
[000000007225B200],0.000000,0.002010,0.000000,0.006191,,,0
[000000007225B500],0.000000,0.001940,0.000000,0.005976,,,0
[000000007225B580],0.000000,0.001995,0.000000,0.006145,,,0
[000000007225D280],0.000000,0.001986,0.000000,0.006117,,,0
[000000007225DA80],0.000000,0.001990,0.000000,0.006130,,,0
[0000000072262200],0.000000,0.001994,0.000000,0.006142,,,0
[0000000072263600],0.000000,0.001993,0.000000,0.006139,,,0
[0000000072265500],0.000000,0.001996,0.000000,0.006148,,,0
[0000000072266600],0.000000,0.001967,0.000000,0.006059,,,0
[0000000072267100],0.000000,0.001997,0.000000,0.006151,,,0
[0000000072267580],0.000000,0.001995,0.000000,0.006145,,,0
[0000000072267900],0.000000,0.001981,0.000000,0.006102,,,0
[0000000072267D00],0.000000,0.002004,0.000000,0.006173,,,0
[0000000072267F80],0.000000,0.001998,0.000000,0.006154,,,0
[0000000072268200],0.000000,0.001994,0.000000,0.006142,,,0
[0000000072269100],0.000000,0.001990,0.000000,0.006130,,,0
[0000000072269A00],0.000000,0.002029,0.000000,0.006250,,,0
[000000007226A380],0.000000,0.001977,0.000000,0.006090,,,0
[000000007226A780],0.000000,0.001990,0.000000,0.006130,,,0
[000000007226D0C0],0.000000,0.001995,0.000000,0.006145,,,0
[000000007226DF40],0.000000,0.002026,0.000000,0.006241,,,0
[000000007226F340],0.000000,0.002990,0.000000,0.009210,,,0
[000000007226F4C0],0.000000,0.001978,0.000000,0.006093,,,0
[000000007226FC40],0.000000,0.002026,0.000000,0.006241,,,0
[0000000072270FC0],0.000000,0.001997,0.000000,0.006151,,,0
[00000000722714C0],0.000000,0.001978,0.000000,0.006093,,,0
[0000000072272740],0.000000,0.002041,0.000000,0.006287,,,0
[0000000072272AC0],0.000000,0.002040,0.000000,0.006284,,,0
[0000000072272F40],0.000000,0.001956,0.000000,0.006025,,,0
[00000000722748C0],0.000000,0.001994,0.000000,0.006142,,,0
[00000000722758C0],0.000000,0.002020,0.000000,0.006222,,,0
[00000000722770C0],0.000000,0.002021,0.000000,0.006225,,,0
[0000000072277540],0.000000,0.002061,0.000000,0.006348,,,0
[00000000722786C0],0.000000,0.001997,0.000000,0.006151,,,0
[0000000072278AC0],0.000000,0.001991,0.000000,0.006133,,,0
[00000000722799C0],0.000000,0.001989,0.000000,0.006127,,,0
[000000007227A040],0.000000,0.001982,0.000000,0.006105,,,0
[000000007227C140],0.000000,0.001967,0.000000,0.006059,,,0
[000000007227CC40],0.000000,0.002039,0.000000,0.006281,,,0
[000000007227E3C0],0.000000,0.001973,0.000000,0.006077,,,0
[000000007227EE40],0.000000,0.001998,0.000000,0.006154,,,0
[000000007227F0C0],0.000000,0.001984,0.000000,0.006111,,,0
[000000007227FEC0],0.000000,0.001972,0.000000,0.006074,,,0
[00000000722813C0],0.000000,0.001983,0.000000,0.006108,,,0
[0000000072281DC0],0.000000,0.001992,0.000000,0.006136,,,0
[00000000722830C0],0.000000,0.001956,0.000000,0.006025,,,0
[00000000722837C0],0.000000,0.001997,0.000000,0.006151,,,0
[0000000072284FC0],0.000000,0.001997,0.000000,0.006151,,,0
[0000000072285540],0.000000,0.001962,0.000000,0.006043,,,0
[00000000722869C0],0.000000,0.001994,0.000000,0.006142,,,0
[0000000072286AC0],0.000000,0.002016,0.000000,0.006210,,,0
[00000000722873C0],0.000000,0.001991,0.000000,0.006133,,,0
[00000000722876C0],0.000000,0.001999,0.000000,0.006157,,,0
[0000000072287BC0],0.000000,0.001998,0.000000,0.006154,,,0
[0000000072287F40],0.000000,0.001992,0.000000,0.006136,,,0
[00000000722883C0],0.000000,0.001973,0.000000,0.006077,,,0
[000000007228A980],0.000000,0.001963,0.000000,0.006046,,,0
[000000007228BC80],0.000000,0.001969,0.000000,0.006065,,,0
[000000007228C880],0.000000,0.002015,0.000000,0.006207,,,0
[000000007228C980],0.000000,0.001968,0.000000,0.006062,,,0
[000000007228CD80],0.000000,0.002000,0.000000,0.006160,,,0
[000000007228E580],0.000000,0.001993,0.000000,0.006139,,,0
[000000007228EE00],0.000000,0.001996,0.000000,0.006148,,,0
[000000007228F280],0.000000,0.002036,0.000000,0.006271,,,0
[000000007228F400],0.000000,0.002016,0.000000,0.006210,,,0
[000000007228F680],0.000000,0.002013,0.000000,0.006200,,,0
[000000007228FD80],0.000000,0.002006,0.000000,0.006179,,,0
[0000000072290200],0.000000,0.001994,0.000000,0.006142,,,0
[0000000072291A80],0.000000,0.001993,0.000000,0.006139,,,0
[0000000072292F80],0.000000,0.002002,0.000000,0.006167,,,0
[0000000072293C80],0.000000,0.002018,0.000000,0.006216,,,0
[0000000072294680],0.000000,0.002027,0.000000,0.006244,,,0
[0000000072295980],0.000000,0.001960,0.000000,0.006037,,,0
[0000000072295A80],0.000000,0.001981,0.000000,0.006102,,,0
[0000000072296400],0.000000,0.001992,0.000000,0.006136,,,0
[0000000072297B00],0.000000,0.002031,0.000000,0.006256,,,0
[0000000072297E80],0.000000,0.001998,0.000000,0.006154,,,0
[0000000072298680],0.000000,0.002021,0.000000,0.006225,,,0
[000000007229E680],0.000000,0.002001,0.000000,0.006164,,,0
[000000007229EB80],0.000000,0.002000,0.000000,0.006160,,,0
[00000000722A0A00],0.000000,0.002016,0.000000,0.006210,,,0
[00000000722A0F00],0.000000,0.001971,0.000000,0.006071,,,0
[00000000722A1400],0.000000,0.002001,0.000000,0.006164,,,0
[00000000722A3C80],0.000000,0.001995,0.000000,0.006145,,,0
[00000000722A4880],0.001960,0.001960,0.006037,0.006037,,,0
[00000000722A4B80],0.000000,0.002019,0.000000,0.006219,,,0
[00000000722A5780],0.000000,0.001987,0.000000,0.006120,,,0
[00000000722A9300],0.000000,0.001992,0.000000,0.006136,,,0
[00000000722AAB80],0.000000,0.001989,0.000000,0.006127,,,0
[00000000722AAE80],0.000000,0.001977,0.000000,0.006090,,,0
[00000000722AAF80],0.000000,0.001996,0.000000,0.006148,,,0
[00000000722AB580],0.000000,0.001994,0.000000,0.006142,,,0
[00000000722AB980],0.000000,0.001948,0.000000,0.006000,,,0
[00000000722AD500],0.000000,0.001973,0.000000,0.006077,,,0
[00000000722ADB80],0.000000,0.001996,0.000000,0.006148,,,0
[00000000722ADC80],0.000000,0.002022,0.000000,0.006228,,,0
[00000000722AF280],0.000000,0.001987,0.000000,0.006120,,,0
[00000000722B0300],0.000000,0.001971,0.000000,0.006071,,,0
[00000000722B1280],0.000000,0.001991,0.000000,0.006133,,,0
[00000000722B1800],0.000000,0.002010,0.000000,0.006191,,,0
[00000000722B1D00],0.000000,0.001982,0.000000,0.006105,,,0
[00000000722B3780],0.000000,0.001978,0.000000,0.006093,,,0
[00000000722B3D00],0.000000,0.001957,0.000000,0.006028,,,0
[00000000723E6110],0.002001,0.002001,0.006164,0.006164,,,0
[00000000723EC701],0.000000,0.001995,0.000000,0.006145,,,0
[00000000723EE970],0.012020,0.012020,0.037024,0.037024,,,0
[00000000723EE978],0.010197,0.010197,0.031409,0.031409,,,0
[00000000723EE97D],0.001995,0.001995,0.006145,0.006145,,,0
[00000000723EE980],0.033967,0.033967,0.104626,0.104626,,,0
[00000000723EE986],0.002030,5.540322,0.006253,17.065401,,,0
[00000000723EE98A],0.001999,0.001999,0.006157,0.006157,,,0
[00000000723EE992],0.003989,0.003989,0.012287,0.012287,,,0
[00000000723EE994],0.004020,0.004020,0.012382,0.012382,,,0
[00000000723EEB20],0.000000,0.005937,0.000000,0.018287,,,0
[00000000723EEC4A],0.000000,0.015915,0.000000,0.049022,,,0
[00000000723EF186],0.000000,0.006987,0.000000,0.021521,,,0
[00000000723EFD4E],0.000000,0.007982,0.000000,0.024586,,,0
[00000000723F0621],0.000000,0.206449,0.000000,0.635908,,,0
[00000000723F06C9],0.001984,0.001984,0.006111,0.006111,,,0
[00000000723F0FE4],0.000000,0.006987,0.000000,0.021521,,,0
[00000000723F129F],0.000000,0.001992,0.000000,0.006136,,,0
[00000000723F3E72],0.000000,0.001992,0.000000,0.006136,,,0
[00000000723FD7B9],0.000000,0.001988,0.000000,0.006123,,,0
[00000000723FE738],0.000000,0.002040,0.000000,0.006284,,,0
[00000000723FF7B1],0.000000,0.097724,0.000000,0.301011,,,0
[0000000072401DCA],0.000000,0.002970,0.000000,0.009148,,,0
[00000000724043FC],0.000000,0.015971,0.000000,0.049194,,,0
[000000007241F4E1],0.000000,0.002079,0.000000,0.006404,,,0
[0000000072434902],0.000000,0.002046,0.000000,0.006302,,,0
[0000000072434949],0.000000,0.002046,0.000000,0.006302,,,0
[0000000072437CE2],0.000000,0.001970,0.000000,0.006068,,,0
[000000007243A130],0.000000,0.005904,0.000000,0.018186,,,0
[000000007243A2C3],0.000000,0.001953,0.000000,0.006016,,,0
[00000000726ADDD0],0.001985,0.001985,0.006114,0.006114,,,0
[0000000072715580],0.000000,0.001985,0.000000,0.006114,,,0
[000000007271EC0B],0.000000,0.001986,0.000000,0.006117,,,0
[000000007271F34D],0.004012,0.004012,0.012358,0.012358,,,0
[0000000072720000],0.000000,0.002027,0.000000,0.006244,,,0
[00000000727201B1],0.000000,0.001998,0.000000,0.006154,,,0
[000000007272068A],0.000000,0.001998,0.000000,0.006154,,,0
[0000000072720F92],0.000000,0.001944,0.000000,0.005988,,,0
[0000000072721AC9],0.000000,0.003992,0.000000,0.012296,,,0
[0000000072721AD0],0.001979,0.001979,0.006096,0.006096,,,0
[0000000072721AD9],0.002000,0.002000,0.006160,0.006160,,,0
[0000000072721C81],0.000000,0.001994,0.000000,0.006142,,,0
[0000000072721DDB],0.000000,0.001995,0.000000,0.006145,,,0
[0000000072721E5B],0.000000,0.001998,0.000000,0.006154,,,0
[000000007272227A],0.000000,0.001992,0.000000,0.006136,,,0
[0000000072723408],0.001975,0.001975,0.006083,0.006083,,,0
[0000000072723416],0.005981,0.005981,0.018423,0.018423,,,0
[000000007272341D],0.005998,0.005998,0.018475,0.018475,,,0
[0000000072723426],0.043773,0.043773,0.134830,0.134830,,,0
[000000007272342F],0.024049,0.024049,0.074076,0.074076,,,0
[0000000072723F7B],0.000000,0.081776,0.000000,0.251888,,,0
[000000007272470A],0.000000,0.001963,0.000000,0.006046,,,0
[0000000072724748],0.000000,0.001979,0.000000,0.006096,,,0
[00000000727247A5],0.000000,0.002000,0.000000,0.006160,,,0
[0000000072724C96],0.000000,0.002000,0.000000,0.006160,,,0
[0000000072724FC9],0.000000,0.002027,0.000000,0.006244,,,0
[000000007272566E],0.003959,0.003959,0.012195,0.012195,,,0
[0000000072725885],0.000000,0.081776,0.000000,0.251888,,,0
[000000007272649B],0.000000,0.001974,0.000000,0.006080,,,0
[0000000072726554],0.002009,0.002009,0.006188,0.006188,,,0
[00000000727265A4],0.001987,0.001987,0.006120,0.006120,,,0
[0000000072726700],0.011991,0.011991,0.036935,0.036935,,,0
[0000000072726705],0.005943,0.005943,0.018306,0.018306,,,0
[000000007272670A],0.001997,0.001997,0.006151,0.006151,,,0
[000000007272670E],0.003951,0.003951,0.012170,0.012170,,,0
[0000000072726714],0.011984,0.011984,0.036913,0.036913,,,0
[000000007272671D],0.002020,0.002020,0.006222,0.006222,,,0
[0000000072726726],0.009859,0.023795,0.030368,0.073294,,,0
[0000000072726758],0.015923,0.015923,0.049046,0.049046,,,0
[0000000072726763],0.010046,0.010046,0.030944,0.030944,,,0
[0000000072726E20],0.000000,0.003983,0.000000,0.012269,,,0
[0000000072726EAB],0.001994,0.001994,0.006142,0.006142,,,0
[0000000072726F92],0.000000,0.001991,0.000000,0.006133,,,0
[0000000072727065],0.000000,0.008019,0.000000,0.024700,,,0
[0000000072727420],0.008005,0.008005,0.024657,0.024657,,,0
[0000000072727424],0.095634,0.095634,0.294574,0.294574,,,0
[000000007272742F],0.000000,0.059641,0.000000,0.183707,,,0
[0000000072727445],0.014088,0.014088,0.043394,0.043394,,,0
[000000007272745B],0.000000,0.004025,0.000000,0.012398,,,0
[000000007272786B],0.000000,0.003966,0.000000,0.012216,,,0
[0000000072727A06],0.000000,0.004937,0.000000,0.015207,,,0
[0000000072727C77],0.001962,0.001962,0.006043,0.006043,,,0
[0000000072727C7F],0.000000,0.002004,0.000000,0.006173,,,0
[000000007272868E],0.002012,0.002012,0.006197,0.006197,,,0
[0000000072728A52],0.004008,0.004008,0.012346,0.012346,,,0
[0000000072728D59],0.000000,0.002010,0.000000,0.006191,,,0
[0000000072728D61],0.001983,0.001983,0.006108,0.006108,,,0
[0000000072728D6B],0.004066,0.004066,0.012524,0.012524,,,0
[0000000072729B05],0.002005,0.002005,0.006176,0.006176,,,0
[0000000072729B0A],0.000000,0.002050,0.000000,0.006314,,,0
[0000000072729E10],0.000000,0.008082,0.000000,0.024894,,,0
[0000000072729ECC],0.002020,0.002020,0.006222,0.006222,,,0
[000000007272A3B0],0.015707,0.015707,0.048381,0.048381,,,0
[000000007272A3B6],0.015954,0.015954,0.049142,0.049142,,,0
[000000007272A3BE],0.231797,0.231797,0.713985,0.713985,,,0
[000000007272A3C1],0.008063,0.008063,0.024836,0.024836,,,0
[000000007272A3C4],0.001995,0.001995,0.006145,0.006145,,,0
[000000007272A3CD],0.003977,0.003977,0.012250,0.012250,,,0
[000000007272A3D3],0.004002,0.004002,0.012327,0.012327,,,0
[000000007272A3D7],0.019981,0.019981,0.061546,0.061546,,,0
[000000007272A3D9],0.010007,0.010007,0.030824,0.030824,,,0
[000000007272A3DE],0.001990,0.001990,0.006130,0.006130,,,0
[000000007272A3EB],0.001996,0.001996,0.006148,0.006148,,,0
[000000007272C4D4],0.000000,0.002050,0.000000,0.006314,,,0
[000000007272C770],0.000000,0.003045,0.000000,0.009379,,,0
[000000007272D602],0.000000,0.003959,0.000000,0.012195,,,0
[000000007272E01E],0.000000,0.003996,0.000000,0.012309,,,0
[000000007272E196],0.000000,0.005975,0.000000,0.018404,,,0
[000000007272E1F0],0.013936,0.013936,0.042926,0.042926,,,0
[000000007272E1F4],0.002033,0.002033,0.006262,0.006262,,,0
[000000007272E1F7],0.009918,0.009918,0.030550,0.030550,,,0
[000000007272E1FC],0.031666,0.031666,0.097538,0.097538,,,0
